# hainzl_marsan_2008_fig2b_mod.png 6.5 < M < 7. x= exponent of logarithmic time in days (-2 = 10^-2 days, +2=100 days. Y= exponent of log rate in 1/day
-1.8572, 0.5015
-1.6055, 0.5002
-1.3563, 0.4086
-1.1095, 0.1307
-0.8577, -0.2261
-0.6085, -0.5379
-0.3618, -0.7085
-0.1075, -0.8566
0.1418, -1.0385
0.391, -1.2768
0.6428, -1.6281
0.8896, -2.0301
1.1438, -2.2177
1.3931, -2.5068
1.6448, -2.5646
1.8966, -2.8481
2.1383, -2.9341
2.39, -3.0313
2.6392, -3.0157
2.891, -3.4798
