# hainzl_marsan_2008_fig2b_mod.png 7 < M < 7.5. x= exponent of logarithmic time in days (-2 = 10^-2 days, +2=100 days. Y= exponent of log rate in 1/day
-1.8548, 1.0603
-1.608, 0.7147
-1.3563, 0.4481
-1.107, 0.0856
-0.8628, 0.0561
-0.611, -0.3516
-0.3618, -0.4094
-0.1101, -0.5123
0.1392, -0.7732
0.391, -1.2881
0.6427, -1.2443
0.892, -1.8495
1.1413, -1.8
1.3905, -2.1231
1.6448, -2.5477
1.8916, -2.8086
2.1433, -3.047
2.3925, -3.037
2.6418, -2.9988
2.8935, -3.192
